"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00092159","2024-01","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","1.6","H","1.6","1,7","15",",7","10",",7","3",",7","0",",7","0",",7","0","1,7","19","1,7","0","1,7","7","1,7","0","1,7","","","20240119","+,1,7","20240131","+,,7","20240131","+,,7","1","","20240110",",,7","20240130","+,1,7","-11.1","1,7,19,+","0",",,7,31,+","0",",,7,31,+","83.1",",,7,10,","23.9","1,7,30,+","","","313.6","1,7","215.3",",,,7","0",",,,7","7.93","1,7","16.67","1,,,7","-0.81","1,,,7"
"USC00092159","2024-02","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","3.3","H","1.7","4,7","4",",7","3",",7","0",",7","0",",7","0",",7","0","4,7","6","4,7","0","4,7","9","4,7","0","4,7","","","20240221",",4,7","20240229","+,,7","20240229","+,,7","1","","20240213","+,,7","20240229",",4,7","-1.7","4,7,21,","0",",,7,29,+","0",",,7,29,+","22.9",",,7,13,+","25.6","4,7,29,","","","183.2","4,7","50.4",",,,7","0",",,,7","11.07","4,7","19.09","4,,,7","3.05","4,,,7"
"USC00092159","2024-03","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","","","","","6",",7","4",",7","2",",7","0",",7","0",",7","","","","","","","","","","","","","","","20240331","+,,7","20240331","+,,7","","","20240302",",,7","","","","","0",",,7,31,+","0",",,7,31,+","50.8",",,7,02,","","","","","","","118.5",",,,7","0",",,,7","","","","","",""
"USC00092159","2024-04","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","","","23.0",",7","6",",7","3",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","24",",7","0",",7","","","20240405",",,7","20240430","+,,7","20240430","+,,7","","","20240411",",,7","20240428","+,,7","3.9",",7,05,","0",",,7,30,+","0",",,7,30,+","43.2",",,7,11,","28.9",",7,28,+","","","57.5",",7","118.8",",,,7","0",",,,7","17.18",",7","25.16",",,,7","9.20",",,,7"
"USC00092159","2024-05","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","","","132.7","5,7","","","","","","","0",",7","0",",7","0","4,7","0","4,7","0","5,7","26","5,7","0","5,7","","","20240513",",4,7","20240531","+,,7","20240531","+,,7","","","","","20240513","+,5,7","12.2","4,7,13,","0",",,7,31,+","0",",,7,31,+","","","31.7","5,7,13,+","","","0.0","5,7","162.5","1,a,,7","0",",,,7","23.43","5,7","29.84","5,,,7","17.02","4,,,7"
"USC00092159","2024-06","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","","","202.9","5,7","","","","","","","0",",7","0",",7","0","5,7","0","5,7","0","5,7","25","5,7","18","5,7","","","20240608",",5,7","20240630","+,,7","20240630","+,,7","","","","","20240627",",5,7","14.4","5,7,08,","0",",,7,30,+","0",",,7,30,+","","","37.2","5,7,27,","","","0.0","5,7","76.6","4,a,,7","0",",,,7","26.45","5,7","33.32","5,,,7","19.57","5,,,7"
"USC00092159","2024-07","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","","","282.7","2,7","15","2,7","11","2,7","1","2,7","0",",7","0",",7","0","2,7","0","2,7","0","2,7","29","2,7","22","2,7","","","20240715","+,2,7","20240731","+,,7","20240731","+,,7","1","","20240725",",2,7","20240719","+,2,7","20.0","2,7,15,+","0",",,7,31,+","0",",,7,31,+","30.5","2,,7,25,","36.7","2,7,19,+","0.0","H","0.0","2,7","90.8","2,,,7","0",",,,7","28.08","2,7","33.54","2,,,7","22.63","2,,,7"
"USC00092159","2024-08","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","","","","","2",",7","1",",7","1",",7","0",",7","0",",7","","","","","","","","","","","","","","","20240831","+,,7","20240831","+,,7","","","20240818",",,7","","","","","0",",,7,31,+","0",",,7,31,+","31.8",",,7,18,","","","","","","","33.1",",,,7","0",",,,7","","","","","",""
"USC00092159","2024-09","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","","","","","","","","","","","0",",7","0",",7","","","","","","","","","","","","","","","20240930","+,,7","20240930","+,,7","","","","","","","","","0",",,7,30,+","0",",,7,30,+","","","","","","","","","","","0",",,,7","","","","","",""
"USC00092159","2024-10","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","","","68.4","2,7","2","2,7","1","2,7","0","2,7","0",",7","0",",7","0","2,7","0","2,7","0","2,7","28","2,7","0","2,7","","","20241017",",2,7","20241031","+,,7","20241031","+,,7","","","20241007",",2,7","20241008",",2,7","4.4","2,7,17,","0",",,7,31,+","0",",,7,31,+","2.5","2,,7,07,","30.6","2,7,08,","","","24.3","2,7","3.5","2,,,7","0",",,,7","19.85","2,7","27.41","2,,,7","12.30","2,,,7"
"USC00092159","2024-11","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","","","33.0","2,7","5","2,7","4","2,7","1","2,7","0",",7","0",",7","0","2,7","1","2,7","0","2,7","24","2,7","0","2,7","","","20241130",",2,7","20241130","+,,7","20241130","+,,7","","","20241120",",2,7","20241106",",2,7","-2.8","2,7,30,","0",",,7,30,+","0",",,7,30,+","66.0","2,,7,20,","27.8","2,7,06,","","","64.5","2,7","91.9",",a,,7","0",",,,7","17.21","2,7","23.64","2,,,7","10.79","2,,,7"
"USC00092159","2024-12","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","","","0.0","3,H","6","3,H","5","3,H","3","3,H","","","","","0","3,H","17","3,H","0","3,H","4","3,H","0","3,H","","","20241204",",3,H","","","","","","","20241211",",3,H","20241219","+,3,H","-5.0","3,H,04,","","","","","74.9","3,,H,11,","25.0","3,H,19,+","","","259.1","3,H","147.8","3,,,H","","","9.08","3,H","16.02","3,,,H","2.14","3,,,H"
"USC00092159","2025-01","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","0.0","","0.0","4,7","6","1,7","6","1,7","0","1,7","1",",7","1",",7","0","4,7","21","4,7","1","4,7","3","4,7","0","4,7","","","20250122",",4,7","20250122",",,7","20250122",",,7","","","20250111",",1,7","20250103","+,4,7","-10.6","4,7,22,","51",",,7,22,","51",",,7,22,","14.0","1,,7,11,","22.8","4,7,03,+","","","367.1","4,7","65.2","1,,,7","51",",,,7","4.74","4,7","12.14","4,,,7","-2.67","4,,,7"
"USC00092159","2025-02","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","","","","","","","","","","","0",",7","0",",7","","","","","","","","","","","","","","","20250228","+,,7","20250228","+,,7","","","","","","","","","0",",,7,28,+","0",",,7,28,+","","","","","","","","","","","0",",,,7","","","","","",""
"USC00092159","2025-03","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","","","","","8","3,7","6","3,7","2","3,7","0",",7","0",",7","","","","","","","","","","","","","","","20250331","+,,7","20250331","+,,7","1","","20250316",",3,7","","","","","0",",,7,31,+","0",",,7,31,+","39.9","3,,7,16,","","","","","","","114.0","3,,,7","0",",,,7","","","","","",""
"USC00092159","2025-04","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","","","74.4","3,7","4",",7","4",",7","1",",7","0",",7","0",",7","0","3,7","0","3,7","0","3,7","27","3,7","0","3,7","","","20250413",",3,7","20250430","+,,7","20250430","+,,7","1","","20250407",",,7","20250403",",3,7","2.2","3,7,13,","0",",,7,30,+","0",",,7,30,+","50.8",",,7,07,","31.1","3,7,03,","","","36.3","3,7","89.7",",,,7","0",",,,7","19.74","3,7","27.06","3,,,7","12.42","3,,,7"
"USC00092159","2025-05","32.5181","-84.9378","132.6","COLUMBUS NUMBER 2, GA US","","","127.1","4,7","13",",7","12",",7","3",",7","0",",7","0",",7","0","4,7","0","4,7","0","4,7","26","4,7","5","4,7","","","20250505",",4,7","20250531","+,,7","20250531","+,,7","1","","20250527",",,7","20250517",",4,7","10.0","4,7,05,","0",",,7,31,+","0",",,7,31,+","50.8",",,7,27,","32.8","4,7,17,","","","2.1","4,7","196.4",",,,7","0",",,,7","22.96","4,7","29.03","4,,,7","16.90","4,,,7"
